"USERID","CUST_PROD_ID","GRADEID","SUBTESTID","DATETIMESTAMP"
"5589370","5001","10003","2001",
"5589369","5001","10003","2001",
"5589371","5001","10003","2001",
"5589361","5001","10002","2001",
"5589364","5001","10002","2002",
"5589340","5001","10002","2001",
"5589339","5001","10002","2001",
"5589294","5001","10003","2001",
"5589293","5001","10003","2002",
"5589300","5001","10002","2002",
"5589299","5001","10002","2002",
"5589265","5001","10004","2001",
"5589280","5001","10004","2001",
"5589279","5001","10006","2001",
"5589278","5001","10004","2001",
"5589263","5001","10006","2001",
"5589258","5001","10005","2002",
"5589269","5001","10004","2002",
"5589255","5001","10004","2002",
"5589353","5001","10003","2002",
"5589333","5001","10003","2001",
"5589333","5001","10003","2002",
"5589182","5001","10004","2002",
"5589934","5001","10002","2002",
"5589923","5001","10006","2002",
"5589921","5001","10004","2001",
"5589919","5001","10006","2001",
"5589926","5001","10004","2002",
"5589916","5001","10003","2001",
"5589910","5001","10002","2002",
"5588675","5001","10004","2001",
"5588673","5001","10006","2001",
"5588671","5001","10004","2002",
"5588658","5001","10003","2002",
"5588655","5001","10002","2001",
"5588654","5001","10002","2001",
"5587996","5001","10002","2001",
"5587994","5001","10004","2002",
"5587987","5001","10004","2002",
"5587986","5001","10004","2001",
"5587962","5001","10003","2001",
"5587950","5001","10005","2001",
"5587952","5001","10006","2001",
"5588033","5001","10002","2002",
"5588031","5001","10002","2001",
"5588026","5001","10006","2002",
"5588024","5001","10005","2001",
"5588017","5001","10006","2001",
"5588016","5001","10005","2002",
"5587878","5001","10005","2001",
"5587876","5001","10005","2002",
"5587862","5001","10005","2002",
"5587873","5001","10004","2001",
"5587856","5001","10006","2002",
"5587855","5001","10002","2001",
"5587847","5001","10003","2001",
"5587843","5001","10002","2002",
"5587842","5001","10003","2001",
"5587839","5001","10003","2002",
"5587885","5001","10003","2002",
"5587880","5001","10003","2001",
"5587879","5001","10003","2001",
"5588831","5001","10005","2001",
"5588828","5001","10002","2002",
"5588828","5001","10002","2001",
"5588822","5001","10003","2001",
"5588825","5001","10003","2001",
"5588850","5001","10002","2001",
"5588849","5001","10003","2001",
"5588843","5001","10003","2001",
"5588840","5001","10004","2002",
"5588838","5001","10004","2002",
"5588832","5001","10004","2002",
"5588895","5001","10005","2001",
"5588884","5001","10002","2001",
"5588879","5001","10003","2002",
"5588878","5001","10002","2002",
"5588881","5001","10003","2002",
"5588880","5001","10002","2002",
"5588887","5001","10002","2001",
"5588885","5001","10002","2001",
"5590589","5001","10003","2002",
"5590589","5001","10002","2001",
"5590576","5001","10004","2001",
"5590582","5001","10006","2001",
"5590575","5001","10006","2001",
"5590580","5001","10005","2001",
"5590573","5001","10006","2001",
"5590579","5001","10005","2002",
"5589550","5001","10003","2002",
"5589994","5001","10003","2001",
"5589992","5001","10003","2002",
"5589979","5001","10005","2002",
"5589987","5001","10004","2001",
"5589971","5001","10003","2002",
"5595124","5001","10004","2001",
"5595113","5001","10002","2002",
"5595112","5001","10003","2002",
"5595111","5001","10003","2002",
"5595110","5001","10002","2001",
"5589825","5001","10004","2001",
"5589595","5001","10006","2001",
"5589822","5001","10004","2002",
"5589602","5001","10005","2001",
"5589600","5001","10005","2002",
"5589604","5001","10004","2001",
"5589585","5001","10002","2001",
"5589581","5001","10003","2002",
"5589584","5001","10002","2001",
"5590615","5001","10003","2002",
"5590601","5001","10006","2002",
"5590604","5001","10005","2002",
"5590599","5001","10005","2001",
"5595099","5001","10005","2002",
"5595096","5001","10004","2002",
"5595106","5001","10004","2001",
"5590530","5001","10006","2001",
"5595104","5001","10004","2002",
"5595101","5001","10006","2001",
"5590524","5001","10003","2002",
"5590516","5001","10002","2001",
"5590515","5001","10002","2001",
"5590514","5001","10002","2001",
"5590801","5001","10003","2001",
"5590798","5001","10002","2002",
"5590793","5001","10003","2002",
"5589672","5001","10003","2002",
"5589670","5001","10003","2002",
"5589670","5001","10002","2001",
"5589676","5001","10002","2001",
"5589676","5001","10002","2002",
"5589667","5001","10002","2001",
"5589666","5001","10002","2001",
"5597622","5001","10002","2001",
"5597622","5001","10002","2002",
"5597621","5001","10002","2002",
"5597620","5001","10003","2002",
"5597519","5001","10006","2001",
"5597515","5001","10006","2002",
"5597506","5001","10006","2001",
"5597405","5001","10004","2001",
"5597399","5001","10004","2001",
"5597396","5001","10004","2001",
"5597388","5001","10004","2002",
"5597392","5001","10003","2002",
"5597162","5001","10001","2001",
"5597162","5001","10001","2002",
"5597148","5001","10004","2001",
"5597153","5001","10004","2002",
"5597141","5001","10004","2001",
"5597139","5001","10002","2001",
"5597041","5001","10002","2002",
"5597036","5001","10003","2002",
"5597754","5001","10004","2001",
"5597752","5001","10004","2002",
"5597739","5001","10004","2001",
"5597745","5001","10002","2001",
"5597744","5001","10002","2002",
"5597737","5001","10003","2002",
"5597736","5001","10002","2001",
"5597644","5001","10003","2002",
"5597633","5001","10004","2002",
"5597626","5001","10002","2001",
"5597630","5001","10003","2001",
"5597629","5001","10002","2002",
"5597628","5001","10003","2002",
"5597634","5001","10002","2002",
"5597634","5001","10002","2001",
"5597999","5001","10002","2001",
"5597993","5001","10006","2001",
"5597982","5001","10003","2001",
"5597981","5001","10005","2001",
"5597988","5001","10006","2002",
"5589723","5001","10006","2001",
"5589716","5001","10002","2002",
"5589719","5001","10002","2001",
"5589718","5001","10002","2001",
"5589715","5001","10003","2002",
"5589702","5001","10003","2002",
"5589713","5001","10004","2002",
"5589701","5001","10004","2001",
"5589712","5001","10003","2001",
"5589699","5001","10003","2001",
"5589705","5001","10004","2001",
"5589693","5001","10002","2001",
"5589691","5001","10002","2002",
"5589735","5001","10002","2001",
"5589731","5001","10003","2002",
"5589730","5001","10003","2001",
"5589729","5001","10002","2001",
"5589813","5001","10005","2001",
"5589806","5001","10006","2001",
"5589804","5001","10005","2002",
"5589798","5001","10002","2002",
"5598225","5001","10005","2002",
"5598120","5001","10006","2001",
"5598118","5001","10006","2001",
"5598221","5001","10006","2002",
"5598116","5001","10005","2001",
"5596585","5001","10004","2002",
"5596584","5001","10004","2002",
"5596574","5001","10004","2001",
"5598361","5001","10003","2001",
"5598353","5001","10002","2002",
"5598349","5001","10002","2001",
"5598341","5001","10002","2001",
"5598340","5001","10002","2001",
"5598232","5001","10002","2002",
"5597017","5001","10005","2002",
"5596924","5001","10004","2001",
"5597028","5001","10003","2002",
"5597024","5001","10003","2001",
"5597023","5001","10003","2001",
"5596919","5001","10006","2001",
"5597020","5001","10003","2002",
"5596912","5001","10002","2002",
"5596911","5001","10002","2002",
"5596913","5001","10002","2001",
"5590361","5001","10004","2002",
"5590379","5001","10006","2002",
"5590359","5001","10005","2002",
"5589750","5001","10005","2001",
"5590364","5001","10003","2002",
"5589747","5001","10005","2001",
"5589746","5001","10002","2002",
"5589744","5001","10002","2001",
"5589743","5001","10002","2001",
"5589740","5001","10002","2001",
"5589739","5001","10002","2002",
"5596909","5001","10004","2001",
"5596908","5001","10005","2002",
"5596906","5001","10003","2002",
"5596906","5001","10003","2001",
"5596904","5001","10003","2001",
"5596902","5001","10006","2002",
"5596797","5001","10003","2002",
"5596796","5001","10004","2001",
"5596795","5001","10005","2002",
"5596794","5001","10006","2001",
"5596803","5001","10004","2002",
"5596789","5001","10002","2001",
"5596785","5001","10002","2001",
"5596806","5001","10003","2001",
"5596711","5001","10004","2001",
"5596711","5001","10003","2001",
"5596809","5001","10003","2001",
"5596826","5001","10004","2002",
"5596705","5001","10004","2001",
"5596704","5001","10003","2002",
"5596823","5001","10003","2001",
"5596702","5001","10003","2002",
"5596688","5001","10002","2001",
"5596595","5001","10002","2001",
"5596592","5001","10002","2002",
"5596590","5001","10002","2002",
"5596588","5001","10002","2002",
"5596587","5001","10002","2001",
"5596930","5001","10005","2001",
"5596936","5001","10005","2001",
"5596931","5001","10006","2002",
"5596830","5001","10006","2002",
"5596782","5001","10002","2001",
"5590383","5001","10002","2001",
"5597333","5001","10004","2002",
"5597334","5001","10006","2001",
"5597325","5001","10002","2001",
"5597686","5001","10002","2001",
"5597684","5001","10003","2002",
"5597681","5001","10002","2001",
"5596611","5001","10002","2002",
"5596767","5001","10004","2001",
"5597941","5001","10002","2002",
"5597938","5001","10003","2001",
"5597937","5001","10003","2001",
"5598038","5001","10003","2001",
"5595833","5001","10006","2002",
"5595718","5001","10005","2002",
"5595717","5001","10006","2001",
"5595716","5001","10006","2002",
"5595823","5001","10006","2002",
"5595819","5001","10005","2002",
"5595697","5001","10006","2001",
"5595600","5001","10006","2002",
"5595590","5001","10005","2002",
"5595480","5001","10006","2001",
"5595476","5001","10003","2002",
"5595475","5001","10002","2001",
"5595475","5001","10002","2002",
"5595473","5001","10003","2001",
"5595473","5001","10003","2002",
"5595467","5001","10002","2001",
"5595364","5001","10004","2001",
"5595364","5001","10004","2002",
"5595362","5001","10002","2002",
"5595352","5001","10002","2001",
"5595352","5001","10002","2002",
"5595349","5001","10002","2002",
"5595348","5001","10004","2001",
"5595354","5001","10003","2001",
"5595346","5001","10003","2002",
"5596074","5001","10003","2002",
"5596068","5001","10003","2001",
"5596068","5001","10003","2002",
"5596063","5001","10002","2002",
"5596060","5001","10004","2001",
"5596059","5001","10004","2002",
"5595949","5001","10003","2002",
"5595960","5001","10003","2001",
"5595959","5001","10002","2002",
"5595958","5001","10004","2001",
"5595942","5001","10002","2001",
"5595938","5001","10003","2002",
"5595841","5001","10002","2001",
"5595703","5001","10003","2002",
"5595705","5001","10002","2001",
"5595705","5001","10002","2002",
"5595699","5001","10003","2001",
"5595343","5001","10004","2001",
"5595237","5001","10004","2002",
"5595337","5001","10003","2002",
"5595224","5001","10003","2001",
"5595228","5001","10004","2001",
"5598444","5001","10005","2001",
"5598436","5001","10005","2001",
"5598335","5001","10006","2001",
"5598435","5001","10005","2002",
"5598308","5001","10002","2001",
"5598313","5001","10004","2001",
"5598214","5001","10002","2002",
"5598212","5001","10003","2002",
"5599397","5001","10004","2001",
"5599400","5001","10003","2001",
"5598194","5001","10004","2001",
"5598080","5001","10002","2002",
"5597972","5001","10003","2001",
"5597962","5001","10004","2002",
"5597953","5001","10003","2001",
"5597959","5001","10003","2001",
"5597956","5001","10004","2001",
"5597956","5001","10004","2002",
"5596558","5001","10005","2001",
"5596657","5001","10005","2001",
"5596550","5001","10002","2002",
"5596549","5001","10003","2002",
"5596546","5001","10002","2002",
"5596544","5001","10002","2002",
"5596542","5001","10002","2001",
"5596536","5001","10002","2002",
"5598331","5001","10004","2001",
"5598323","5001","10002","2001",
"5598201","5001","10004","2001",
"5598207","5001","10003","2002",
"5598086","5001","10002","2002",
"5598076","5001","10003","2001",
"5598068","5001","10003","2001",
"5598066","5001","10003","2001",
"5598071","5001","10002","2001",
"5598070","5001","10004","2001",
"5597974","5001","10004","2001",
"5597852","5001","10002","2002",
"5597732","5001","10002","2002",
"5597843","5001","10006","2001",
"5597708","5001","10004","2001",
"5597706","5001","10006","2001",
"5597706","5001","10004","2001",
"5597706","5001","10005","2001",
"5597603","5001","10003","2001",
"5597601","5001","10002","2001",
"5597474","5001","10003","2001",
"5597473","5001","10002","2002",
"5597466","5001","10003","2002",
"5597374","5001","10002","2001",
"5597374","5001","10002","2002",
"5597367","5001","10003","2001",
"5597359","5001","10002","2002",
"5590231","5001","10006","2001",
"5590230","5001","10006","2002",
"5590201","5001","10005","2002",
"5590191","5001","10006","2001",
"5590198","5001","10005","2002",
"5590189","5001","10005","2002",
"5590186","5001","10006","2001",
"5590160","5001","10005","2001",
"5590159","5001","10006","2001",
"5590157","5001","10006","2001",
"5590148","5001","10002","2001",
"5590144","5001","10002","2002",
"5590134","5001","10002","2001",
"5590135","5001","10002","2001",
"5590135","5001","10002","2002",
"5597597","5001","10003","2002",
"5597596","5001","10002","2002",
"5597480","5001","10005","2001",
"5590124","5001","10002","2002",
